sep=,
"pers_id","id_ca_parlinfo","last_name","first_name","gender","birth_date","death_date","birth_place_raw","wikidata_id","wikipedia_en","wikipedia_fr","twitter_screen_name","twitter_id","parlinfo_is_mp","parlinfo_is_senator","parlinfo_party","parlinfo_constituency","parlinfo_occupation","parlinfo_language"
"CA_Smerchanski_Mark_1914","12499","Smerchanski","Mark-G","m","01nov1914","21sep1989","Malonton, Manitoba, Canada","Q6769760","Mark_Smerchanski",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Provencher","geologist, mining entrepreneur, professor of engineering, professional engineer",NA
"CA_Read_Joseph_1849","12500","Read","Joseph","m","31oct1849","06apr1919","Summerside, Prince Edward Island, Canada","Q6286507","Joseph_Read_(Canadian_politician)",NA,NA,NA,TRUE,FALSE,"Opposition","Prince","master mariner, merchant, shipowner",NA
"CA_Loan_Peter_1963","12507","Loan","Peter-Van","m","18apr1963",NA,"Niagara Falls, Ontario, Canada","Q3376938","Peter_Van_Loan","Peter_Van_Loan","PeterVanLoan",NA,TRUE,FALSE,"Conservative Party of Canada; 1999-10-02","York--Simcoe","professor, lawyer",NA
"CA_Karpoff_James_1937","12508","Karpoff","James-Capsey","m","14oct1937",NA,"Smoky Lake, Alberta, Canada","Q6196008","Jim_Karpoff",NA,NA,NA,TRUE,FALSE,"New Democratic Party","Surrey North","social worker, administrator",NA
"CA_Masse_Marcel_1936","12511","Masse","Marcel","m","27may1936","25aug2014","Saint-Jean-de-Matha, Quebec, Canada","Q3289215","Marcel_Masse","Marcel_Masse",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Frontenac","administrator, teacher",NA
"CA_Ferguson_Charles_1834","12512","Ferguson","Charles-Frederick","m","20jul1834","29sep1909","Kitley Township, Ontario, Canada","Q5077842","Charles_Frederick_Ferguson",NA,NA,NA,TRUE,FALSE,"Liberal-Conservative","Leeds North and Grenville North","physician",NA
"CA_Harris_Walter_1904","12513","Harris","Walter-Edward","m","14jan1904","10jan1999","Kimberley, Ontario, Canada","Q7964747","Walter_Edward_Harris","Walter_Edward_Harris",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Grey--Bruce","barrister, lawyer",NA
"CA_Brown_Gordon_1960","12515","Brown","Gordon","m","31aug1960","02may2018","Toronto, Ontario, Canada","Q3110844","Gord_Brown","Gord_Brown","gordbrown",NA,TRUE,FALSE,"Conservative Party of Canada","Leeds--Grenville","innkeeper, businessman",NA
"CA_Reilly_Peter_1932","12516","Reilly","Peter","m","26nov1932","15mar1977","Toronto, Ontario, Canada","Q7176563","Peter_Reilly_(politician)",NA,NA,NA,TRUE,FALSE,"Progressive Conservative Party","Ottawa West","broadcaster, journalist",NA
"CA_Blanchette_Joseph_1893","12517","Blanchette","Joseph-Adeodat","m","07aug1893","14nov1968","Acton Vale, Quebec, Canada","Q3184143","Joseph-Adéodat_Blanchette","Joseph-Adéodat_Blanchette",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Compton","merchant",NA
"CA_Nasserden_Edward_1919","12522","Nasserden","Edward","m","06apr1919","13nov1995","Clarks Crossing, Saskatchewan, Canada","Q5344589","Edward_Nasserden",NA,NA,NA,TRUE,FALSE,"Progressive Conservative Party","Rosthern","farmer, executive director",NA
"CA_Hamilton_Henry_1887","12525","Hamilton","Henry-Sidney","m","28jan1887","10feb1976","Sault Ste Marie, Ontario, Canada","Q5728313","Henry_Sidney_Hamilton",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Algoma West","barrister, lawyer",NA
"CA_Frulla_Liza_1949","12529","Frulla","Liza","f","30mar1949",NA,"Montreal, Quebec, Canada","Q3257311","Liza_Frulla","Liza_Frulla",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Verdun--Saint-Henri--Saint-Paul--Pointe Saint-Charles","communicator, executive",NA
"CA_Chevrier_Edgar_1887","12535","Chevrier","Edgar-Rodolphe-Eugene","m","05oct1887","26aug1956","Ottawa, Ontario, Canada","Q5337078","Edgar-Rodolphe-Eugène_Chevrier",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Ottawa (City of)","judge, barrister, lawyer",NA
"CA_Crombie_David_1936","12537","Crombie","David-Edward","m","24apr1936",NA,"Toronto, Ontario, Canada","Q1174104","David_Crombie",NA,NA,NA,TRUE,FALSE,"Progressive Conservative Party","Rosedale","teacher",NA
"CA_Lacombe_Liguori_1895","12538","Lacombe","Liguori","m","17jun1895","13apr1957","Sainte-Scholastique, Quebec, Canada","Q3240688","Liguori_Lacombe","Liguori_Lacombe",NA,NA,TRUE,FALSE,"Independent; Independent Liberal; Liberal Party of Canada","Laval--Two Mountains","lawyer",NA
"CA_Kotto_Maka_1961","12545","Kotto","Maka","m","07dec1961",NA,"Douala, Cameroon","Q3280630","Maka_Kotto","Maka_Kotto",NA,NA,TRUE,FALSE,"Bloc Québécois","Saint-Lambert","stage director, comedian, author",NA
"CA_Glass_David_1829","12553","Glass","David","m","20jul1829","17jul1906","Westminster, Upper Canada","Q5234165","David_Glass_(Canadian_politician)",NA,NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Middlesex East","lawyer",NA
"CA_Casselman_Cora_1888","12557","Casselman","Cora-Taylor","f","18oct1888","06sep1964","Tara, Ontario, Canada","Q5169411","Cora_Taylor_Casselman",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Edmonton East","teacher",NA
"CA_Niverville_Louis_1825","12558","Niverville","Louis-Charles-Boucher-de","m","12aug1825","01aug1869","Trois-Rivières, Lower Canada","Q3260416","Louis-Charles_Boucher_de_Niverville","Louis-Charles_Boucher_de_Niverville",NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Three Rivers","lawyer",NA
"CA_Archambault_Louis_1814","12562","Archambault","Louis","m","07nov1814","02mar1890","Longue-Pointe, Lower Canada","Q3261089","Louis_Archambeault","Louis_Archambeault",NA,NA,TRUE,FALSE,"Liberal-Conservative","L'Assomption","notary",NA
"CA_Ouellet_Gerard_1913","12564","Ouellet","Gerard","m","17feb1913","03apr1975","East Hartford, Connecticut, United States","Q3124217","Gérard_Ouellet","Gérard_Ouellet",NA,NA,TRUE,FALSE,"Progressive Conservative Party; Social Credit Party of Canada","Rimouski","farmer",NA
"CA_Fripp_Alfred_1866","12571","Fripp","Alfred-Ernest","m","29jun1866","25mar1938","Ottawa, Ontario, Canada","Q2644939","Alfred_Ernest_Fripp",NA,NA,NA,TRUE,TRUE,"Conservative (1867-1942); Unionist","Ottawa (City of)","lawyer",NA
"CA_McCarthy_Leighton_1869","12576","McCarthy","Leighton-Goldie","m","15dec1869","03oct1952","Walkerton, Ontario, Canada","Q6519770","Leighton_McCarthy","Leighton_McCarthy",NA,NA,TRUE,FALSE,"Independent","Simcoe North","ambassador, lawyer",NA
"CA_Brodeur_Louis_1862","12590","Brodeur","Louis-Philippe","m","21aug1862","02jan1924","Beloeil, Canada East","Q1871439","Louis-Philippe_Brodeur","Louis-Philippe_Brodeur",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Rouville","journalist, lawyer",NA
"CA_Grant_Thomas_1876","12597","Grant","Thomas-Vincent","m","21dec1876","24dec1966","Peakes, Prince Edward Island, Canada","Q7794708","Thomas_Vincent_Grant",NA,NA,NA,TRUE,TRUE,"Liberal Party of Canada","King's","coroner, physician, teacher, clerk",NA
"CA_Barthe_Georges_1834","12601","Barthe","Georges-Isidore","m","16nov1834","11aug1900","Restigouche, New Brunswick, Canada","Q3102926","Georges-Isidore_Barthe","Georges_Isidore_Barthe",NA,NA,TRUE,FALSE,"Independent Conservative","Richelieu","editor, journalist, lawyer, publisher",NA
"CA_McConica_Thomas_1855","12609","McConica","Thomas-Henry","m","21sep1855","19jan1933","Fulton, Ohio, United States","Q7790613","Thomas_Henry_McConica",NA,NA,NA,TRUE,FALSE,"Progressive","Battleford","farmer, lawyer",NA
"CA_Merner_Jonathan_1864","12614","Merner","Jonathan-Joseph","m","02apr1864","26feb1929","Blake, Canada West","Q6273510","Jonathan_Joseph_Merner",NA,NA,NA,TRUE,FALSE,"Unionist; Conservative (1867-1942)","Huron South","farmer, merchant",NA
"CA_Malone_Arnold_1937","12619","Malone","Arnold-John","m","09dec1937",NA,"Rosalind, Alberta, Canada","Q4795162","Arnold_Malone","Arnold_Malone",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Battle River","farmer, agrologist, public servant, rancher",NA
"CA_Forest_Yves_1921","12623","Forest","Yves","m","25jun1921","18jul2019","Sherbrooke, Quebec, Canada","Q3573644","Yves_Forest","Yves_Forest",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Stanstead","lawyer",NA
"CA_Tremain_Hadley_1874","12628","Tremain","Hadley-Brown","m","23oct1874","11oct1951","Port Hood, Nova Scotia, Canada","Q5637961","Hadley_Brown_Tremain",NA,NA,NA,TRUE,FALSE,"Unionist; Conservative (1867-1942)","Hants","lawyer",NA
"CA_Gendron_Pierre_1828","12636","Gendron","Pierre-Samuel","m","31aug1828","11jun1889","Sainte-Rosalie, Lower Canada","Q3383509","Pierre-Samuel_Gendron","Pierre-Samuel_Gendron",NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Bagot","notary",NA
"CA_Rogers_David_1845","12644","Rogers","David-Dickson","m","10jun1845","28jan1915","County Monaghan, Ireland","Q5232972","David_Dickson_Rogers",NA,NA,NA,TRUE,FALSE,"Patrons of Industry","Frontenac","farmer",NA
"CA_Turriff_John_1855","12645","Turriff","John-Gillanders","m","14dec1855","10nov1930","Little Métis, Canada East","Q6235360","John_Gillanders_Turriff",NA,NA,NA,TRUE,TRUE,"Liberal Party of Canada; Unionist","Assiniboia East","farmer, merchant",NA
"CA_Davidson_Robert_1875","12648","Davidson","Robert-Greig","m","21jul1875","03aug1948","Sherbrooke, Quebec, Canada","Q3435273","Robert_Davidson_(Canadian_politician)","Robert_Greig_Davidson",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Stanstead","farmer",NA
"CA_Hamel_Rene_1910","12649","Hamel","Rene","m","09feb1910","16dec1982","Grand-Mère, Quebec, Canada","Q3426338","René_Hamel","René_Hamel",NA,NA,TRUE,FALSE,"Bloc populaire canadien","St-Maurice--Laflèche","lawyer",NA
"CA_Sulatycky_Allen_1938","12653","Sulatycky","Allen-B","m","13jun1938",NA,"Hafford, Saskatchewan, Canada","Q4731890","Allen_Sulatycky",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Rocky Mountain","judge, barrister and solicitor, lawyer",NA
"CA_Halladay_Howard_1878","12659","Halladay","Howard-Hadden","m","15jun1878","23jan1952","Elgin, Ontario, Canada","Q5919829","Howard_Hadden_Halladay",NA,NA,NA,TRUE,FALSE,"Unionist","Bow River","farmer, insurance agent",NA
"CA_Malouin_Arthur_1857","12662","Malouin","Arthur-Cyrille-Albert","m","13mar1857","05apr1936","Québec, Canada East","Q2831375","Albert_Malouin","Albert_Malouin",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Quebec-Centre","lawyer",NA
"CA_Downey_Cliff_1928","12667","Downey","Cliff","m","24may1928","03may2018","Castor, Alberta, Canada","Q5132585","Cliff_Downey",NA,NA,NA,TRUE,FALSE,"Progressive Conservative Party","Battle River","farmer",NA
"CA_Sexsmith_Edward_1865","12680","Sexsmith","Edward-James","m","29aug1865","05apr1946","Richmond Township, Canada West","Q5343735","Edward_James_Sexsmith",NA,NA,NA,TRUE,FALSE,"Progressive","Lennox and Addington","farmer, gentleman, minister",NA
"CA_McLean_Allan_1891","12686","McLean","Allan-Marcus-Atkinson","m","27sep1891","27apr1969","Bristol, New Brunswick, Canada","Q4730798","Allan_M.A._McLean","Allan_M.A._McLean",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Charlotte","manufacturer, industrialist",NA
"CA_Rowe_William_1894","12698","Rowe","William-Earl","m","13may1894","09feb1984","Hull, Iowa, United States","Q8008349","William_Earl_Rowe","William_Earl_Rowe",NA,NA,TRUE,FALSE,"Progressive Conservative Party; National Government; Conservative (1867-1942)","Dufferin--Simcoe","farmer, rancher",NA
"CA_Dube_Jean_1962","12699","Dube","Jean-F","m","29jun1962",NA,"Campbellton, New Brunswick, Canada","Q6170639","Jean_F._Dubé",NA,NA,NA,TRUE,FALSE,"Progressive Conservative Party","Madawaska--Restigouche","company head, businessman",NA
"CA_Snider_George_1813","12701","Snider","George","m","31jan1813","23jun1885","Eglinton, Upper Canada","Q5544670","George_Snider_(politician)",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Grey North","crown lands agent",NA
"CA_Sutherland_Donald_1863","12702","Sutherland","Donald","m","08apr1863","01jan1949","Zorra Township, Canada West","Q5295206","Donald_Sutherland_(politician)","Donald_Sutherland_(homme_politique)",NA,NA,TRUE,TRUE,"Progressive Conservative Party; Conservative (1867-1942); Unionist","Oxford South","farmer",NA
"CA_Wigmore_Rupert_1873","12708","Wigmore","Rupert-Wilson","m","10may1873","03apr1939","Saint John, New Brunswick, Canada","Q787446","Rupert_Wilson_Wigmore","Rupert_Wilson_Wigmore",NA,NA,TRUE,FALSE,"Conservative (1867-1942); Unionist","St. John--Albert","civil engineer",NA
"CA_Blain_Richard_1857","12709","Blain","Richard","m","08dec1857","27nov1926","Vienna, Canada West","Q7324198","Richard_Blain","Richard_Blain",NA,NA,TRUE,TRUE,"Conservative (1867-1942)","Peel","merchant",NA
"CA_Poirier-Rivard_Denise_1941","12710","Poirier-Rivard","Denise","f","19may1941",NA,"Montreal, Quebec, Canada","Q3023079","Denise_Poirier-Rivard","Denise_Poirier-Rivard",NA,NA,TRUE,FALSE,"Bloc Québécois","Châteauguay--Saint-Constant","farmer, cheese maker",NA
"CA_McIntosh_John_1909","12711","McIntosh","John","m","18may1909","14apr1988","Wick, Caithness, Scotland","Q6114007","Jack_McIntosh_(politician)",NA,NA,NA,TRUE,FALSE,"Progressive Conservative Party","Swift Current--Maple Creek","merchant",NA
"CA_Letourneau_Rene_1912","12720","Letourneau","Rene-Joseph-Eugene","m","17nov1912","02jul1986","Saint-Paul-de-Montmagny, Quebec, Canada","Q3426572","René_Létourneau","René_Létourneau",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Stanstead","lumber merchant, merchant",NA
"CA_Hargraft_John_1865","12723","Hargraft","John","m","26feb1865","10jul1918","Cobourg, Canada West","Q6237777","John_Hargraft",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Northumberland West","merchant",NA
"CA_Tardif_Monique_1936","12725","Tardif","Monique-Bernatchez","f","08jan1936",NA,"Québec, Quebec, Canada","Q3320802","Monique_Tardif","Monique_B._Tardif",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Charlesbourg","administrator",NA
"CA_Mallette_Joseph_1888","12731","Mallette","Joseph-Leon-Vital","m","16sep1888","17apr1939","Pointe-Claire, Quebec, Canada","Q3270650","Vital_Mallette","Léon-Vital_Mallette",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Jacques Cartier","miller, secretary-treasurer",NA
"CA_Carrick_Donald_1906","12732","Carrick","Donald-D","m","18sep1906","28feb1997","Port Arthur, Ontario, Canada","Q5294154","Donald_Carrick","Donald_Carrick",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Trinity","athlete, lawyer",NA
"CA_Blackadder_Edward_1874","12737","Blackadder","Edward","m","18apr1874","22oct1922","Wolfville, Nova Scotia, Canada","Q5341910","Edward_Blackadder",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Halifax","professor, lecturer, physician, editorial writer",NA
"CA_Riel_Louis_1844","12738","Riel","Louis","m","23oct1844","16nov1885","Saint-Boniface, Manitoba, Canada","Q313691","Louis_Riel","Louis_Riel",NA,NA,TRUE,FALSE,"Independent","Provencher","author, métis leader, teacher",NA
"CA_Watson_Robert_1853","12740","Watson","Robert","m","30apr1853","19may1929","Elora, Canada West","Q7350887","Robert_Watson_(Canadian_politician)",NA,NA,NA,TRUE,TRUE,"Liberal Party of Canada","Marquette","industrialist, businessman",NA
"CA_Mitchell_Peter_1824","12742","Mitchell","Peter","m","04jan1824","25oct1899","Newcastle, New Brunswick, Canada","Q2090332","Peter_Mitchell_(politician)","Peter_Mitchell_(homme_politique)",NA,NA,TRUE,TRUE,"Independent Liberal; Independent; Liberal-Conservative","Northumberland","shipbuilder, lawyer, businessman",NA
"CA_Peters_William_1922","12744","Peters","William-Arnold","m","14may1922","17sep1996","Uno Park, Ontario, Canada","Q4795200","Arnold_Peters_(politician)",NA,NA,NA,TRUE,FALSE,"New Democratic Party; Co-operative Commonwealth Federation","Timiskaming","miner, representative",NA
"CA_Allmand_William_1932","12753","Allmand","William-Warren","m","19sep1932","07dec2016","Montreal, Quebec, Canada","Q1751927","Warren_Allmand","Warren_Allmand",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Notre-Dame-de-Grâce","barrister and solicitor, lawyer",NA
"CA_Marceau_Gilles_1928","12756","Marceau","Gilles","m","27sep1928","19apr2008","Québec, Quebec, Canada","Q3106380","Gilles_Marceau","Gilles_Marceau",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Lapointe","lawyer",NA
"CA_Langelier_Charles_1850","12757","Langelier","Charles","m","23aug1850","07feb1920","Sainte-Rosalie, Canada East","Q2959566","Charles_Langelier","Charles_Langelier_(homme_politique_canadien)",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Montmorency","journalist, lawyer",NA
"CA_Crofton_Patrick_1935","12759","Crofton","Patrick-Dermott","m","29may1935","05jan2016","Ganges, British Columbia, Canada","Q7146291","Patrick_Crofton",NA,NA,NA,TRUE,FALSE,"Progressive Conservative Party","Esquimalt--Saanich","farmer, businessman",NA
"CA_Lauzon_Guy_1944","12760","Lauzon","Guy","m","06apr1944","22jun2025","St. Andrew's West, Ontario, Canada","Q3121921","Guy_Lauzon","Guy_Lauzon",NA,NA,TRUE,FALSE,"Conservative Party of Canada","Stormont--Dundas--South Glengarry","business manager, entrepreneur",NA
"CA_Hawn_Laurie_1947","12761","Hawn","Laurie","m","11may1947",NA,"Winnipeg, Manitoba, Canada","Q3219653","Laurie_Hawn","Laurie_Hawn","MPLaurieHawn",NA,TRUE,FALSE,"Conservative Party of Canada","Edmonton Centre","broker, fighter pilot, businessman, investment counsellor",NA
"CA_Graham_George_1859","12763","Graham","George-Perry","m","31mar1859","01jan1943","Eganville, Canada West","Q5543354","George_Perry_Graham","George_Perry_Graham",NA,NA,TRUE,TRUE,"Liberal Party of Canada; 1926-02-20","Brockville","editor, journalist",NA
"CA_Matte_Rene_1935","12765","Matte","Rene","m","11feb1935","mar2016","Saint-Casimir, Quebec, Canada","Q3426612","René_Matte_(politician)","René_Matte_(homme_politique)",NA,NA,TRUE,FALSE,"Independent; Social Credit Party of Canada; Ralliement des créditistes","Champlain","professor",NA
"CA_Stevens_Henry_1878","12767","Stevens","Henry-Herbert","m","08dec1878","14jun1973","Bristol, England","Q5722901","Henry_Herbert_Stevens","Henry_Herbert_Stevens",NA,NA,TRUE,FALSE,"Conservative (1867-1942); Reconstruction Party; Unionist","Vancouver City","grocer, broker, accountant",NA
"CA_Fairweather_Robert_1923","12772","Fairweather","Robert-Gordon-Lee","m","27mar1923","24dec2008","Rothesay, New Brunswick, Canada","Q3110893","Gordon_Fairweather","Gordon_Fairweather",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Royal","lawyer",NA
"CA_Fulton_Oscar_1843","12775","Fulton","Oscar","m","22mar1843","22nov1907","Cornwall Township, Canada West","Q7105988","Oscar_Fulton",NA,NA,NA,TRUE,FALSE,"Liberal-Conservative","Stormont","merchant",NA
"CA_Crawford_Rex_1932","12784","Crawford","Rex","m","25feb1932","20jul2022","Detroit, Michigan, United States","Q7319176","Rex_Crawford",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Kent","farmer",NA
"CA_Elliott_Otto_1886","12787","Elliott","Otto-Buchanan","m","26sep1886","26aug1979","Erin, Ontario, Canada","Q7109541","Otto_Buchanan_Elliott",NA,NA,NA,TRUE,FALSE,"Social Credit Party of Canada","Kindersley","railway station agent",NA
"CA_Lane_Samuel_1830","12793","Lane","Samuel-Johnathan","m","1830","28jan1891","England","Q7411855","Samuel_Johnathan_Lane",NA,NA,NA,TRUE,FALSE,"Liberal-Conservative","Grey North","barrister",NA
"CA_Clark_BGen_1886","12813","Clark","BGen-John-Arthur","m","08jun1886","18jan1976","Dundas, Ontario, Canada","Q6219481","John_Arthur_Clark",NA,NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Burrard","barrister and solicitor",NA
"CA_Choquette_Joseph_1905","12818","Choquette","Joseph-Armand","m","24jul1905","06apr1999","Katevale, Quebec, Canada","Q3184179","Joseph-Armand_Choquette","Joseph-Armand_Choquette",NA,NA,TRUE,FALSE,"Bloc populaire canadien","Stanstead","farmer",NA
"CA_LeBlanc_Francis_1953","12831","LeBlanc","Francis-G","m","22dec1953",NA,"Margaree Forks, Nova Scotia, Canada","Q5481691","Francis_LeBlanc",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Cape Breton Highlands--Canso","economist, policy analyst",NA
"CA_Cooper_Albert_1952","12835","Cooper","Albert-Glen","m","19jun1952",NA,"Berwyn, Alberta, Canada","Q4709971","Albert_Cooper_(Canadian_politician)",NA,NA,NA,TRUE,FALSE,"Progressive Conservative Party","Peace River","businessman",NA
"CA_Perron_Robert_1915","12837","Perron","Robert","m","18aug1915","11oct1982","Sainte-Justine, Quebec, Canada","Q961189","Robert_Perron","Robert_Perron",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Dorchester","lawyer",NA
"CA_Fewchuk_Ronald_1941","12840","Fewchuk","Ronald-William","m","28oct1941","13sep2017","Selkirk, Manitoba, Canada","Q7363762","Ron_Fewchuk",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Selkirk--Red River","businessman",NA
"CA_Grills_Lee_1904","12844","Grills","Lee-Elgy","m","20apr1904","03nov1982","Belleville, Ontario, Canada","Q6513727","Lee_Grills","Lee_Grills",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Hastings South","dairy farmer, dairy proprietor",NA
"CA_Labrosse_Simon_1836","12847","Labrosse","Simon","m","1836","29aug1896","Saint-Benoît, Lower Canada","Q7519150","Simon_Labrosse",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Prescott","merchant, postmaster",NA
"CA_Ross_James_1817","12851","Ross","James","m","oct1817","16jul1895","Arnage, Aberdeenshire, Scotland","Q6142447","James_Ross_(Ontario_politician)",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Wellington Centre","farmer",NA
"CA_Boyd_Nathaniel_1853","12853","Boyd","Nathaniel","m","09jul1853","09nov1941","Lachute, Canada East","Q6969520","Nathaniel_Boyd",NA,NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Marquette","telegrapher, train dispatcher, miller, businessman, rancher",NA
"CA_Bachand_Andre_1961","12856","Bachand","Andre","m","08dec1961",NA,"Québec, Quebec, Canada","Q2847182","André_Bachand_(Progressive_Conservative_MP)","André_Bachand_(1961-)",NA,NA,TRUE,FALSE,"Conservative Party of Canada; Independent; Progressive Conservative Party","Richmond--Arthabaska","business executive, senior public servant, ambassador, administrator",NA
"CA_OReilly_John_1940","12861","OReilly","John-Francis","m","04aug1940",NA,"Lindsay, Ontario, Canada","Q6251010","John_O'Reilly_(politician)",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Victoria--Haliburton","real estate broker",NA
"CA_Haszard_Horace_1853","12866","Haszard","Horace","m","02nov1853","11may1922","Charlottetown, Prince Edward Island, Canada","Q5901816","Horace_Haszard",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","West Queen's","grocery wholesaler",NA
"CA_Jerome_James_1933","12870","Jerome","James-Alexander","m","04mar1933","21aug2005","Kingston, Ontario, Canada","Q6136850","James_Jerome",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Sudbury","lawyer, judge",NA
"CA_Cimon_Marie_1849","12871","Cimon","Marie-Honorius-Ernest","m","30mar1849","16jul1917","Murray Bay, Canada East","Q3056897","Ernest_Cimon","Ernest_Cimon",NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Chicoutimi--Saguenay","lawyer",NA
"CA_McLellan_Bernard_1859","12872","McLellan","Bernard-Donald","m","03nov1859","11apr1907","Indian River, Prince Edward Island, Canada","Q4893071","Bernard_Donald_McLellan",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","West Prince","farmer, teacher",NA
"CA_MacLennan_Donald_1877","12882","MacLennan","Donald","m","02mar1877","19oct1953","Chimney Corner, Nova Scotia, Canada","Q5294755","Donald_MacLennan","Donald_MacLennan",NA,NA,TRUE,TRUE,"Liberal Party of Canada","Inverness--Richmond","barrister",NA
"CA_Cadman_Chuck_1948","12887","Cadman","Chuck","m","21feb1948","09jul2005","Kitchener, Ontario, Canada","Q2967582","Chuck_Cadman","Chuck_Cadman",NA,NA,TRUE,FALSE,"Independent; Conservative Party of Canada; Canadian Reform Conservative Alliance; Reform Party of Canada","Surrey North","musician, certified electrical and engineering technician",NA
"CA_Smith_GA_1922","12898","Smith","GA-Percy","m","22dec1922","23jan2009","Newcastle, New Brunswick, Canada","Q7167582","Percy_Smith_(Canadian_politician)",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Northumberland--Miramichi","barrister, lawyer",NA
"CA_Maybee_Milton_1872","12903","Maybee","Milton-Edgar","m","08nov1872","03feb1947","Murray Township, Ontario, Canada","Q6861072","Milton_Edgar_Maybee",NA,NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Northumberland","farmer, rancher",NA
"CA_Langevin_Hector_1826","12908","Langevin","Hector-Louis","m","25aug1826","11jun1906","Québec, Lower Canada","Q1593109","Hector-Louis_Langevin","Hector-Louis_Langevin",NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Dorchester","editor, lawyer",NA
"CA_Henderson_David_1841","12910","Henderson","David","m","18feb1841","07dec1922","Nelson Township, Canada West","Q5234895","David_Henderson_(Canadian_politician)",NA,NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Halton","banker, merchant",NA
"CA_Ianno_Tony_1957","12924","Ianno","Tony","m","02jan1957",NA,"Toronto, Ontario, Canada","Q7822619","Tony_Ianno",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada","Trinity--Spadina","entrepreneur, businessman",NA
"CA_Caldwell_William_1832","12926","Caldwell","William-Murray","m","18may1832","29sep1870","Douglastown, New Brunswick, Canada","Q3568838","William_Murray_Caldwell","William_Murray_Caldwell",NA,NA,TRUE,FALSE,"Liberal Party of Canada","Restigouche","merchant",NA
"CA_Ferland_Marc_1942","12927","Ferland","Marc","m","15apr1942",NA,"Québec, Quebec, Canada","Q3288014","Marc_Ferland_(politician)","Marc_Ferland",NA,NA,TRUE,FALSE,"Progressive Conservative Party","Portneuf","project coordinator, industrial designer",NA
"CA_Binette_Joseph_1861","12930","Binette","Joseph","m","01may1861","19jan1950","Saint-Eugène, Canada West","Q6281533","Joseph_Binette",NA,NA,NA,TRUE,FALSE,"Liberal Party of Canada; Progressive","Prescott","farmer, hay and grain dealer",NA
"CA_Strange_Frederick_1844","12932","Strange","Frederick-William","m","09sep1844","05jun1897","England","Q5499107","Frederick_William_Strange",NA,NA,NA,TRUE,FALSE,"Liberal-Conservative","York North","coroner, physician, surgeon",NA
"CA_Tolton_Edwin_1856","12942","Tolton","Edwin","m","22mar1856","11dec1917","Eramosa Township, Canada West","Q5346873","Edwin_Tolton",NA,NA,NA,TRUE,FALSE,"Conservative (1867-1942)","Wellington North","farmer, grain merchant",NA
